dataset,chromosomes,start_position,end_position,score,dataset_strand,product,phase,method,sample_strand,windows,repdomains,12,120,diff
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,6,ERD,0.175371002963583,0.171288737859715,0.0232778796658607
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,6,LRD,0.152869820089968,0.162035445552321,-0.0599570631859075
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,7,ERD,0.189824657053988,0.174590689432914,0.0802528388961651
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,7,LRD,0.163131914494156,0.175980497929134,-0.07876192389956
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,8,ERD,0.188138397410107,0.175828921272864,0.0654277718248589
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,8,LRD,0.156408473332791,0.173403694772549,-0.108659211854825
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,9,ERD,0.178020839546824,0.170463249966415,0.0424533981507292
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,9,LRD,0.145792513604321,0.178860454398258,-0.226815081079423
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,10,ERD,0.182356935773945,0.17232059772634,0.0550367772139288
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,10,LRD,0.136945880497263,0.160671255645893,-0.173246358798681
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,11,ERD,0.187656608940427,0.176757595152827,0.0580795627137253
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,11,LRD,0.146854109577168,0.15187980958225,-0.0342223994926109
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,12,ERD,0.176816368372623,0.177583083046126,-0.00433622000360994
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,12,LRD,0.148269570874298,0.153547152801217,-0.0355945046296339
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,13,ERD,0.184524983887506,0.173352457592965,0.0605474990928734
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,13,LRD,0.141899995037216,0.150667196332092,-0.0617843664658139
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,14,ERD,0.182356935773945,0.169328204113128,0.0714463182084175
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,14,LRD,0.146146378928604,0.151273502957171,-0.0350821147000304
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,15,ERD,0.182597830008785,0.17438431745959,0.0449814356983357
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,15,LRD,0.139776803091522,0.152182962894789,-0.088756929110365
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,16,ERD,0.179225310721024,0.163137044913379,0.0897655902669199
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,16,LRD,0.147915705550015,0.149757736394474,-0.0124532471897362
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,17,ERD,0.183079618478466,0.160970139193467,0.120764285335229
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,17,LRD,0.141899995037216,0.15187980958225,-0.0703299146868665
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,18,ERD,0.185970349296547,0.167883600299853,0.0972560898288806
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,18,LRD,0.135884284524416,0.144452553425034,-0.063055628033855
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,19,ERD,0.187415714705587,0.163962532806679,0.125139889873967
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,19,LRD,0.139422937767239,0.143543093487416,-0.0295514912119761
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,20,ERD,0.180911570364905,0.167367670366541,0.0748647528239642
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,20,LRD,0.155346877359944,0.145513590018922,0.0632989057014529
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,21,ERD,0.182356935773945,0.164168904780004,0.0997386302678806
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,21,LRD,0.141192264388651,0.153092422832408,-0.0842833599651024
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,22,ERD,0.163808079691259,0.157255443673618,0.0400019097347996
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,22,LRD,0.13800747647011,0.155214496020184,-0.124681792538973
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,23,ERD,0.181875147304265,0.162208371033417,0.108133390198425
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,23,LRD,0.126683786093075,0.144300976768764,-0.139064289274916
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,24,ERD,0.176816368372623,0.15983509334018,0.0960390442849552
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,24,LRD,0.142961591010063,0.141724173612179,0.00865559336001173
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,25,ERD,0.178502628016504,0.168193158259841,0.0577552827721388
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,25,LRD,0.136945880497263,0.137025297267818,-0.000579913541516457
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,26,ERD,0.186933926235907,0.15859686150023,0.15158866721665
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,26,LRD,0.124560594147381,0.143391516831146,-0.151178812309484
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,27,ERD,0.176093685668103,0.164891206686642,0.0636165853361471
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,27,LRD,0.140130668415804,0.148696699800586,-0.0611288840738582
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,28,ERD,0.177298156842303,0.160557395246817,0.094421520751488
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,28,LRD,0.127745382065922,0.142633633549798,-0.11654629891977
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,29,ERD,0.173443849084862,0.167367670366541,0.0350325407927738
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,29,LRD,0.140130668415804,0.148848276456856,-0.0622105648935053
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,30,ERD,0.184765878122346,0.166748554446566,0.0975143454997116
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,30,LRD,0.132699496605875,0.139450523768134,-0.0508745499036034
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,31,ERD,0.186693032001067,0.164891206686642,0.116778998555772
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,31,LRD,0.131637900633028,0.143694670143686,-0.0915904116723089
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,32,ERD,0.172721166380342,0.151786586380507,0.121204484884823
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,32,LRD,0.144377052307192,0.132932727548536,0.0792669234879915
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,33,ERD,0.178261733781664,0.163343416886704,0.0836877134451725
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,33,LRD,0.144377052307192,0.1361158373302,0.0572197232522422
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,34,ERD,0.169107752857741,0.170050506019765,-0.00557486659300571
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,34,LRD,0.132699496605875,0.134751647423773,-0.0154646465916337
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,35,ERD,0.171757589440981,0.166438996486579,0.0309656939860019
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,35,LRD,0.138715207118675,0.141117866987101,-0.0173208108781484
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,36,ERD,0.172480272145502,0.170566435953078,0.0110959715486153
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,36,LRD,0.121021940904558,0.143997823456225,-0.18984890161187
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,37,ERD,0.164530762395779,0.176241665219514,-0.0711775880279741
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,37,LRD,0.13800747647011,0.136873720611549,0.00821517708721389
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,38,ERD,0.184765878122346,0.156533141766981,0.152802761214766
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,38,LRD,0.122437402201687,0.134145340798694,-0.0956238729871145
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,39,ERD,0.174407426024222,0.163446602873367,0.062846080586806
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,39,LRD,0.146500244252886,0.142178903580989,0.0294971567722314
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,40,ERD,0.16693970474418,0.158390489526905,0.0512113953380676
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,40,LRD,0.124914459471664,0.145513590018922,-0.164905893476097
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,41,ERD,0.179947993425544,0.159112791433543,0.115784575284095
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,41,LRD,0.135176553875851,0.127324391266557,0.0580881993522791
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,42,ERD,0.171275800971301,0.162001999060092,0.0541454301110707
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,42,LRD,0.130576304660181,0.139147370455594,-0.0656402845655573
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,43,ERD,0.1664579162745,0.164891206686642,0.00941204613708167
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,43,LRD,0.142253860361498,0.128233851204175,0.0985562649877835
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,44,ERD,0.182356935773945,0.17273334167299,0.0527733922491718
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,44,LRD,0.135530419200134,0.131720114298378,0.0281140198948897
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,45,ERD,0.176334579902943,0.162001999060092,0.0812806021980481
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,45,LRD,0.121021940904558,0.121412901672038,-0.00323049493800832
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,46,ERD,0.179947993425544,0.165097578659966,0.0825261481547028
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,46,LRD,0.14862343619858,0.14687777992535,0.0117454980040846
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,47,ERD,0.173443849084862,0.169328204113128,0.0237289762274612
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,47,LRD,0.142961591010063,0.134600070767503,0.05848787904138
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,48,ERD,0.192715387872069,0.165407136619954,0.141702494822278
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,48,LRD,0.137653611145828,0.139147370455594,-0.010851580988922
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,49,ERD,0.185006772357186,0.167574042339866,0.0942275236479643
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,49,LRD,0.13800747647011,0.131871690954648,0.0444598051670833
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,50,ERD,0.171757589440981,0.163859346820017,0.0459848245813834
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,50,LRD,0.145084782955757,0.137480027236627,0.0524159430382743
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,51,ERD,0.176093685668103,0.168193158259841,0.0448654781588987
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,51,LRD,0.130222439335899,0.139450523768134,-0.0708640114506827
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,52,ERD,0.163808079691259,0.148897378753957,0.0910254302803914
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,52,LRD,0.131284035308746,0.130052771079412,0.0093786287604466
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,53,ERD,0.173443849084862,0.162311557020079,0.0641838388822646
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,53,LRD,0.130930169984463,0.135054800736312,-0.0315025234622254
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,54,ERD,0.182116041539105,0.148794192767295,0.182970420893183
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,54,LRD,0.147207974901451,0.139602100424403,0.0516675437056935
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,55,ERD,0.164289868160939,0.159628721366855,0.0283714805195273
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,55,LRD,0.129160843363052,0.135812684017661,-0.0515004430244512
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,56,ERD,0.16718059897902,0.161279697153455,0.0352965706643127
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,56,LRD,0.126329920768793,0.128385427860445,-0.0162709442002557
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,57,ERD,0.179947993425544,0.153540748153769,0.146749317783874
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,57,LRD,0.14260772568578,0.130355924391951,0.0859126056103354
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,58,ERD,0.163567185456419,0.15859686150023,0.0303870482475996
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,58,LRD,0.140484533740086,0.134751647423773,0.0408079534713785
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,59,ERD,0.185488560826866,0.156120397820331,0.158328701649412
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,59,LRD,0.134114957903004,0.137934757205437,-0.0284815307864076
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,60,ERD,0.181393358834585,0.151580214407182,0.164356317226532
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,60,LRD,0.134468823227287,0.13096223101703,0.0260773622174844
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,61,ERD,0.177298156842303,0.158287303540243,0.10722532958405
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,61,LRD,0.125976055444511,0.135812684017661,-0.0780833193930468
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,62,ERD,0.181875147304265,0.15942234939353,0.123451709832421
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,62,LRD,0.136238149848698,0.1361158373302,0.000897784641337079
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,63,ERD,0.175852791433263,0.158803233473555,0.0969535815766571
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,63,LRD,0.14402318698291,0.136418990642739,0.0527984173900596
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,64,ERD,0.173925637554542,0.169740948059778,0.0240602222513171
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,64,LRD,0.14260772568578,0.134903224080042,0.0540258360386028
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,65,ERD,0.177779945311984,0.158493675513568,0.108483944938618
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,65,LRD,0.13199176595731,0.13626741398647,-0.0323932936130441
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,66,ERD,0.169348647092581,0.15735862966028,0.0708007866501899
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,66,LRD,0.118544883634582,0.136570567299009,-0.15205787978157
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,67,ERD,0.170794012501621,0.16189881307343,0.0520814476918922
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,67,LRD,0.143315456334345,0.126566507985208,0.116867704136968
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,68,ERD,0.163567185456419,0.156533141766981,0.0430040027271365
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,68,LRD,0.137299745821545,0.1361158373302,0.00862280177039887
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,69,ERD,0.163085396986738,0.152612074273806,0.0642198682803193
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,69,LRD,0.132345631281593,0.137176873924088,-0.0365047383560085
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,70,ERD,0.187415714705587,0.157977745580255,0.157073109752702
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,70,LRD,0.131637900633028,0.137783180549167,-0.0466832111921191
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,71,ERD,0.175371002963583,0.164581648726654,0.0615230229319567
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,71,LRD,0.128453112714487,0.126111778016399,0.0182271542402558
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,72,ERD,0.181875147304265,0.15942234939353,0.123451709832421
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,72,LRD,0.128099247390205,0.13096223101703,-0.022349730268939
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,73,ERD,0.187415714705587,0.166851740433229,0.109723852691129
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,73,LRD,0.124206728823099,0.129294887798063,-0.0409652441794102
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,74,ERD,0.182116041539105,0.152405702300482,0.163139605866318
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,74,LRD,0.126683786093075,0.135054800736312,-0.0660780270419646
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,75,ERD,0.175852791433263,0.158080931566918,0.101061005182222
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,75,LRD,0.136238149848698,0.124596011453702,0.0854543195714691
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,76,ERD,0.175371002963583,0.158493675513568,0.096237845281182
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,76,LRD,0.130222439335899,0.131265384329569,-0.0080089499090121
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,77,ERD,0.179225310721024,0.157152257686956,0.123158123957317
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,77,LRD,0.128453112714487,0.134296917454964,-0.0454936794989585
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,78,ERD,0.171516695206141,0.15818411755358,0.0777334103629794
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,78,LRD,0.12279126752597,0.133387457517345,-0.08629432861856
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,79,ERD,0.182356935773945,0.154366236047069,0.153494023180861
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,79,LRD,0.126329920768793,0.135357954048852,-0.0714639352666212
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,80,ERD,0.176575474137783,0.161279697153455,0.0866245839577534
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,80,LRD,0.129514708687334,0.139905253736943,-0.0802267569059892
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,81,ERD,0.176334579902943,0.152818446247131,0.133360873793191
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,81,LRD,0.122083536877405,0.12035186507815,0.0141843187340962
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,82,ERD,0.178261733781664,0.158390489526905,0.111472293201731
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,82,LRD,0.125268324795946,0.123686551516084,0.012627080967506
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,83,ERD,0.16669881050934,0.152302516313819,0.0863611093056603
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,83,LRD,0.125976055444511,0.122170784953387,0.0302062997424156
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,84,ERD,0.164771656630619,0.153231190193781,0.070039147950723
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,84,LRD,0.125622190120228,0.126111778016399,-0.00389730425573832
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,85,ERD,0.171275800971301,0.162827486953392,0.0493257889906178
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,85,LRD,0.118898748958864,0.12065501839069,-0.0147711346604089
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,86,ERD,0.158749300759617,0.147246402967358,0.0724595178512145
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,86,LRD,0.13340722725444,0.128385427860445,0.0376426337414022
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,87,ERD,0.170312224031941,0.164478462739992,0.034253332813359
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,87,LRD,0.137653611145828,0.134145340798694,0.0254862209420525
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,88,ERD,0.176334579902943,0.143325335474183,0.187196660161203
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,88,LRD,0.13800747647011,0.122777091578466,0.110359128948664
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,89,ERD,0.159953771933817,0.160970139193467,-0.00635413124281025
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,89,LRD,0.125976055444511,0.133842187486154,-0.0624414855179242
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,90,ERD,0.172239377910662,0.157049071700293,0.0881929927675866
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,90,LRD,0.135530419200134,0.128082274547905,0.0549555199208075
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,91,ERD,0.183079618478466,0.153540748153769,0.161344395242834
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,91,LRD,0.129514708687334,0.124292858141163,0.0403185908310822
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,92,ERD,0.185729455061706,0.153437562167106,0.17386522177579
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,92,LRD,0.12739151674164,0.113227762233474,0.111182870495933
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,93,ERD,0.166217022039659,0.154056678087081,0.0731594382052931
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,93,LRD,0.138361341794392,0.122625514922196,0.113729938349256
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,94,ERD,0.179466204955864,0.155398095913693,0.134109422150482
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,94,LRD,0.120314210255993,0.123534974859814,-0.026769610979184
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,95,ERD,0.1664579162745,0.159628721366855,0.0410265553029198
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,95,LRD,0.120314210255993,0.122322361609656,-0.016690890871413
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,96,ERD,0.185488560826866,0.151889772367169,0.181136714360829
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,96,LRD,0.130930169984463,0.125353894735051,0.0425896892219302
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,97,ERD,0.188861080114628,0.165510322606616,0.12363986001689
Initiation Zones,.,0,100,0,.,CPD,late,Damage_seq,-,97,LRD,0.134468823227287,0.124141281484893,0.0768024996019904
